year,season,countyfips,county,state,UV,hover
2015,Winter,36107,Tioga,NY,441.21,Tioga <br> Seasonal EDR 25.68 <br> Seasonal I305 2.93 <br> Seasonal I380 222.94 <br>
2015,Fall,36109,Tompkins,NY,1327.58,Tompkins <br> Seasonal EDR 70.95 <br> Seasonal I305 17.56 <br> Seasonal I380 370.65 <br>
2015,Spring,36109,Tompkins,NY,2281.51,Tompkins <br> Seasonal EDR 106.6 <br> Seasonal I305 27.41 <br> Seasonal I380 496.4 <br>
2015,Summer,36109,Tompkins,NY,3525.67,Tompkins <br> Seasonal EDR 161.37 <br> Seasonal I305 45.64 <br> Seasonal I380 603.85 <br>
2015,Winter,36109,Tompkins,NY,423.7,Tompkins <br> Seasonal EDR 25.12 <br> Seasonal I305 2.6 <br> Seasonal I380 194.45 <br>
2015,Fall,36111,Ulster,NY,1365.59,Ulster <br> Seasonal EDR 73.34 <br> Seasonal I305 18.04 <br> Seasonal I380 391.4 <br>
2015,Spring,36111,Ulster,NY,2634.12,Ulster <br> Seasonal EDR 127.05 <br> Seasonal I305 32.49 <br> Seasonal I380 565.38 <br>
2015,Summer,36111,Ulster,NY,3726.71,Ulster <br> Seasonal EDR 167.37 <br> Seasonal I305 46.77 <br> Seasonal I380 613.55 <br>
2015,Winter,36111,Ulster,NY,460.34,Ulster <br> Seasonal EDR 28.59 <br> Seasonal I305 3.6 <br> Seasonal I380 220.34 <br>
2015,Fall,36113,Warren,NY,1274.79,Warren <br> Seasonal EDR 70.62 <br> Seasonal I305 15.99 <br> Seasonal I380 350.22 <br>
2015,Spring,36113,Warren,NY,2177.88,Warren <br> Seasonal EDR 106.68 <br> Seasonal I305 25.58 <br> Seasonal I380 519.98 <br>
2015,Summer,36113,Warren,NY,3689.94,Warren <br> Seasonal EDR 162.25 <br> Seasonal I305 46.76 <br> Seasonal I380 619.17 <br>
2015,Winter,36113,Warren,NY,465.25,Warren <br> Seasonal EDR 28.05 <br> Seasonal I305 2.91 <br> Seasonal I380 234.89 <br>
2015,Fall,36115,Washington,NY,1240.53,Washington <br> Seasonal EDR 71.4 <br> Seasonal I305 16.18 <br> Seasonal I380 352.73 <br>
2015,Spring,36115,Washington,NY,2051.75,Washington <br> Seasonal EDR 99.23 <br> Seasonal I305 24.14 <br> Seasonal I380 496.74 <br>
2015,Summer,36115,Washington,NY,3730.3,Washington <br> Seasonal EDR 167.66 <br> Seasonal I305 46.31 <br> Seasonal I380 615.83 <br>
2015,Winter,36115,Washington,NY,441.41,Washington <br> Seasonal EDR 27.03 <br> Seasonal I305 2.98 <br> Seasonal I380 231.79 <br>
2015,Fall,36117,Wayne,NY,1272.78,Wayne <br> Seasonal EDR 67.3 <br> Seasonal I305 15.95 <br> Seasonal I380 353.62 <br>
2015,Spring,36117,Wayne,NY,2489.48,Wayne <br> Seasonal EDR 119.35 <br> Seasonal I305 30.63 <br> Seasonal I380 534.76 <br>
2015,Summer,36117,Wayne,NY,3842.48,Wayne <br> Seasonal EDR 168.84 <br> Seasonal I305 47.26 <br> Seasonal I380 640.83 <br>
2015,Winter,36117,Wayne,NY,396.64,Wayne <br> Seasonal EDR 22.98 <br> Seasonal I305 2.42 <br> Seasonal I380 199.05 <br>
2015,Fall,36119,Westchester,NY,1493.58,Westchester <br> Seasonal EDR 78.48 <br> Seasonal I305 19.22 <br> Seasonal I380 419.56 <br>
2015,Spring,36119,Westchester,NY,2882.9,Westchester <br> Seasonal EDR 136.68 <br> Seasonal I305 34.56 <br> Seasonal I380 584.77 <br>
2015,Summer,36119,Westchester,NY,3829.77,Westchester <br> Seasonal EDR 174.84 <br> Seasonal I305 50.09 <br> Seasonal I380 635.63 <br>
2015,Winter,36119,Westchester,NY,517.96,Westchester <br> Seasonal EDR 31.05 <br> Seasonal I305 3.98 <br> Seasonal I380 263.64 <br>
2015,Fall,36121,Wyoming,NY,1308.88,Wyoming <br> Seasonal EDR 70.97 <br> Seasonal I305 15.33 <br> Seasonal I380 383.17 <br>
2015,Spring,36121,Wyoming,NY,2562.65,Wyoming <br> Seasonal EDR 124.08 <br> Seasonal I305 31.82 <br> Seasonal I380 523.33 <br>
2015,Summer,36121,Wyoming,NY,3751.36,Wyoming <br> Seasonal EDR 168.76 <br> Seasonal I305 46.17 <br> Seasonal I380 640.96 <br>
2015,Winter,36121,Wyoming,NY,436.48,Wyoming <br> Seasonal EDR 25.06 <br> Seasonal I305 2.78 <br> Seasonal I380 201.65 <br>
2015,Fall,36123,Yates,NY,1296.75,Yates <br> Seasonal EDR 68.63 <br> Seasonal I305 17.41 <br> Seasonal I380 368.45 <br>
2015,Spring,36123,Yates,NY,2434.52,Yates <br> Seasonal EDR 116.18 <br> Seasonal I305 30.65 <br> Seasonal I380 516.21 <br>
2015,Summer,36123,Yates,NY,3654.31,Yates <br> Seasonal EDR 164.23 <br> Seasonal I305 46.15 <br> Seasonal I380 623.86 <br>
2015,Winter,36123,Yates,NY,421.05,Yates <br> Seasonal EDR 25.77 <br> Seasonal I305 2.74 <br> Seasonal I380 201.44 <br>
2015,Fall,39001,Adams,OH,1926.91,Adams <br> Seasonal EDR 104.85 <br> Seasonal I305 26 <br> Seasonal I380 445.53 <br>
2015,Spring,39001,Adams,OH,3455.23,Adams <br> Seasonal EDR 159.47 <br> Seasonal I305 39.23 <br> Seasonal I380 621.6 <br>
2015,Summer,39001,Adams,OH,4290.39,Adams <br> Seasonal EDR 194.9 <br> Seasonal I305 55.72 <br> Seasonal I380 641.58 <br>
2015,Winter,39001,Adams,OH,615.18,Adams <br> Seasonal EDR 36.54 <br> Seasonal I305 5.07 <br> Seasonal I380 235.82 <br>
2015,Fall,39003,Allen,OH,1476.53,Allen <br> Seasonal EDR 82.63 <br> Seasonal I305 19.67 <br> Seasonal I380 396.96 <br>
2015,Spring,39003,Allen,OH,2880.93,Allen <br> Seasonal EDR 132.3 <br> Seasonal I305 36.11 <br> Seasonal I380 553.73 <br>
2015,Summer,39003,Allen,OH,4179.23,Allen <br> Seasonal EDR 185.9 <br> Seasonal I305 52.55 <br> Seasonal I380 635.16 <br>
2015,Winter,39003,Allen,OH,405.35,Allen <br> Seasonal EDR 24.28 <br> Seasonal I305 3.28 <br> Seasonal I380 185.5 <br>
2015,Fall,39005,Ashland,OH,1537.19,Ashland <br> Seasonal EDR 83.51 <br> Seasonal I305 20.55 <br> Seasonal I380 404.84 <br>
2015,Spring,39005,Ashland,OH,2865.27,Ashland <br> Seasonal EDR 142.26 <br> Seasonal I305 36.53 <br> Seasonal I380 581.58 <br>
2015,Summer,39005,Ashland,OH,4105.09,Ashland <br> Seasonal EDR 183.81 <br> Seasonal I305 52.52 <br> Seasonal I380 646.41 <br>
2015,Winter,39005,Ashland,OH,443.78,Ashland <br> Seasonal EDR 26.25 <br> Seasonal I305 3.54 <br> Seasonal I380 185.36 <br>
2015,Fall,39007,Ashtabula,OH,1452.37,Ashtabula <br> Seasonal EDR 82.53 <br> Seasonal I305 19.02 <br> Seasonal I380 413.16 <br>
2015,Spring,39007,Ashtabula,OH,2503.36,Ashtabula <br> Seasonal EDR 116.23 <br> Seasonal I305 31.65 <br> Seasonal I380 501.6 <br>
2015,Summer,39007,Ashtabula,OH,4070.87,Ashtabula <br> Seasonal EDR 181.42 <br> Seasonal I305 51.11 <br> Seasonal I380 659.28 <br>
2015,Winter,39007,Ashtabula,OH,396.35,Ashtabula <br> Seasonal EDR 24.05 <br> Seasonal I305 3.03 <br> Seasonal I380 176.66 <br>
2015,Fall,39009,Athens,OH,1503.77,Athens <br> Seasonal EDR 85.62 <br> Seasonal I305 21.69 <br> Seasonal I380 420.09 <br>
2015,Spring,39009,Athens,OH,3304.61,Athens <br> Seasonal EDR 153.44 <br> Seasonal I305 41.37 <br> Seasonal I380 616.73 <br>
2015,Summer,39009,Athens,OH,4005.79,Athens <br> Seasonal EDR 178.39 <br> Seasonal I305 51.54 <br> Seasonal I380 615.4 <br>
2015,Winter,39009,Athens,OH,564.55,Athens <br> Seasonal EDR 34.26 <br> Seasonal I305 4.77 <br> Seasonal I380 222.84 <br>
2015,Fall,39011,Auglaize,OH,1571.25,Auglaize <br> Seasonal EDR 83.31 <br> Seasonal I305 21.13 <br> Seasonal I380 387.01 <br>
2015,Spring,39011,Auglaize,OH,2848.13,Auglaize <br> Seasonal EDR 141.84 <br> Seasonal I305 37.59 <br> Seasonal I380 559.03 <br>
2015,Summer,39011,Auglaize,OH,4195.14,Auglaize <br> Seasonal EDR 188.5 <br> Seasonal I305 52.97 <br> Seasonal I380 650.99 <br>
2015,Winter,39011,Auglaize,OH,432.38,Auglaize <br> Seasonal EDR 24.38 <br> Seasonal I305 3.91 <br> Seasonal I380 189.15 <br>
2015,Fall,39013,Belmont,OH,1746.4,Belmont <br> Seasonal EDR 94.86 <br> Seasonal I305 24.46 <br> Seasonal I380 434.36 <br>
2015,Spring,39013,Belmont,OH,2843.13,Belmont <br> Seasonal EDR 134.44 <br> Seasonal I305 35.7 <br> Seasonal I380 574.02 <br>
2015,Summer,39013,Belmont,OH,3773.21,Belmont <br> Seasonal EDR 168.77 <br> Seasonal I305 48.28 <br> Seasonal I380 600.78 <br>
2015,Winter,39013,Belmont,OH,531.54,Belmont <br> Seasonal EDR 31.44 <br> Seasonal I305 4.31 <br> Seasonal I380 209.11 <br>
2015,Fall,39015,Brown,OH,1932.45,Brown <br> Seasonal EDR 104.55 <br> Seasonal I305 26.33 <br> Seasonal I380 448.29 <br>
2015,Spring,39015,Brown,OH,3351.04,Brown <br> Seasonal EDR 153.86 <br> Seasonal I305 42.54 <br> Seasonal I380 616.41 <br>
2015,Summer,39015,Brown,OH,4304.54,Brown <br> Seasonal EDR 193.53 <br> Seasonal I305 56.05 <br> Seasonal I380 654.03 <br>
2015,Winter,39015,Brown,OH,623.37,Brown <br> Seasonal EDR 38.01 <br> Seasonal I305 5.42 <br> Seasonal I380 227.38 <br>
2015,Fall,39017,Butler,OH,1695.83,Butler <br> Seasonal EDR 93.51 <br> Seasonal I305 23.85 <br> Seasonal I380 429.77 <br>
2015,Spring,39017,Butler,OH,3006.24,Butler <br> Seasonal EDR 140.1 <br> Seasonal I305 37.43 <br> Seasonal I380 599.97 <br>
2015,Summer,39017,Butler,OH,4300.28,Butler <br> Seasonal EDR 192.29 <br> Seasonal I305 55.45 <br> Seasonal I380 635.39 <br>
2015,Winter,39017,Butler,OH,583.84,Butler <br> Seasonal EDR 34.35 <br> Seasonal I305 5.13 <br> Seasonal I380 250.87 <br>
2015,Fall,39019,Carroll,OH,1661.73,Carroll <br> Seasonal EDR 90.94 <br> Seasonal I305 22.9 <br> Seasonal I380 427.8 <br>
2015,Spring,39019,Carroll,OH,2801.56,Carroll <br> Seasonal EDR 130.69 <br> Seasonal I305 34.87 <br> Seasonal I380 591.8 <br>
2015,Summer,39019,Carroll,OH,4035.5,Carroll <br> Seasonal EDR 181.36 <br> Seasonal I305 52.39 <br> Seasonal I380 622.7 <br>
2015,Winter,39019,Carroll,OH,434.18,Carroll <br> Seasonal EDR 26.09 <br> Seasonal I305 3.79 <br> Seasonal I380 190.35 <br>
2015,Fall,39021,Champaign,OH,1809.68,Champaign <br> Seasonal EDR 98.32 <br> Seasonal I305 24.72 <br> Seasonal I380 441.18 <br>
2015,Spring,39021,Champaign,OH,2890.97,Champaign <br> Seasonal EDR 139.94 <br> Seasonal I305 36.87 <br> Seasonal I380 574.03 <br>
2015,Summer,39021,Champaign,OH,4077.51,Champaign <br> Seasonal EDR 180.58 <br> Seasonal I305 51.6 <br> Seasonal I380 637.5 <br>
2015,Winter,39021,Champaign,OH,528.8,Champaign <br> Seasonal EDR 30.57 <br> Seasonal I305 3.69 <br> Seasonal I380 214.39 <br>
2015,Fall,39023,Clark,OH,1778.82,Clark <br> Seasonal EDR 92.13 <br> Seasonal I305 24.53 <br> Seasonal I380 436.93 <br>
2015,Spring,39023,Clark,OH,2869.32,Clark <br> Seasonal EDR 137.5 <br> Seasonal I305 36.78 <br> Seasonal I380 598.6 <br>
2015,Summer,39023,Clark,OH,4129.49,Clark <br> Seasonal EDR 186.48 <br> Seasonal I305 53.4 <br> Seasonal I380 647.47 <br>
2015,Winter,39023,Clark,OH,494.61,Clark <br> Seasonal EDR 29.97 <br> Seasonal I305 4.02 <br> Seasonal I380 227.87 <br>
2015,Fall,39025,Clermont,OH,1729.26,Clermont <br> Seasonal EDR 93.12 <br> Seasonal I305 24.21 <br> Seasonal I380 426.81 <br>
2015,Spring,39025,Clermont,OH,3105.83,Clermont <br> Seasonal EDR 151.56 <br> Seasonal I305 38.79 <br> Seasonal I380 586.73 <br>
2015,Summer,39025,Clermont,OH,4216.14,Clermont <br> Seasonal EDR 190.23 <br> Seasonal I305 54.55 <br> Seasonal I380 656.85 <br>
2015,Winter,39025,Clermont,OH,611.45,Clermont <br> Seasonal EDR 36.02 <br> Seasonal I305 5.54 <br> Seasonal I380 243.56 <br>
2015,Fall,39027,Clinton,OH,1859.69,Clinton <br> Seasonal EDR 99.05 <br> Seasonal I305 25.94 <br> Seasonal I380 428.09 <br>
2015,Spring,39027,Clinton,OH,3107.91,Clinton <br> Seasonal EDR 150.34 <br> Seasonal I305 39.76 <br> Seasonal I380 603.36 <br>
2015,Summer,39027,Clinton,OH,4325.66,Clinton <br> Seasonal EDR 196.67 <br> Seasonal I305 56.45 <br> Seasonal I380 667.03 <br>
2015,Winter,39027,Clinton,OH,553.71,Clinton <br> Seasonal EDR 31.68 <br> Seasonal I305 4.57 <br> Seasonal I380 214.47 <br>
2015,Fall,39029,Columbiana,OH,1484.88,Columbiana <br> Seasonal EDR 80.62 <br> Seasonal I305 20.58 <br> Seasonal I380 400.55 <br>
2015,Spring,39029,Columbiana,OH,2657.93,Columbiana <br> Seasonal EDR 124.7 <br> Seasonal I305 32.78 <br> Seasonal I380 552.38 <br>
2015,Summer,39029,Columbiana,OH,3798.92,Columbiana <br> Seasonal EDR 175 <br> Seasonal I305 49.69 <br> Seasonal I380 621.62 <br>
2015,Winter,39029,Columbiana,OH,488.5,Columbiana <br> Seasonal EDR 27.64 <br> Seasonal I305 3.85 <br> Seasonal I380 198 <br>
2015,Fall,39031,Coshocton,OH,1631.81,Coshocton <br> Seasonal EDR 90.97 <br> Seasonal I305 22.96 <br> Seasonal I380 417.53 <br>
2015,Spring,39031,Coshocton,OH,2900.15,Coshocton <br> Seasonal EDR 144.15 <br> Seasonal I305 37.13 <br> Seasonal I380 594.1 <br>
2015,Summer,39031,Coshocton,OH,3949.13,Coshocton <br> Seasonal EDR 178.38 <br> Seasonal I305 50.58 <br> Seasonal I380 623.73 <br>
2015,Winter,39031,Coshocton,OH,507.49,Coshocton <br> Seasonal EDR 29.45 <br> Seasonal I305 4.07 <br> Seasonal I380 210.19 <br>
2015,Fall,39033,Crawford,OH,1400.47,Crawford <br> Seasonal EDR 76.73 <br> Seasonal I305 18.54 <br> Seasonal I380 400.41 <br>
2015,Spring,39033,Crawford,OH,2853.84,Crawford <br> Seasonal EDR 134.64 <br> Seasonal I305 37.2 <br> Seasonal I380 548.95 <br>
2015,Summer,39033,Crawford,OH,4062.54,Crawford <br> Seasonal EDR 177 <br> Seasonal I305 50.16 <br> Seasonal I380 623.6 <br>
2015,Winter,39033,Crawford,OH,422.56,Crawford <br> Seasonal EDR 25.71 <br> Seasonal I305 3.24 <br> Seasonal I380 173.31 <br>
2015,Fall,39035,Cuyahoga,OH,1467.33,Cuyahoga <br> Seasonal EDR 82.63 <br> Seasonal I305 19.5 <br> Seasonal I380 406.41 <br>
2015,Spring,39035,Cuyahoga,OH,2625.27,Cuyahoga <br> Seasonal EDR 127.01 <br> Seasonal I305 32.83 <br> Seasonal I380 530.76 <br>
2015,Summer,39035,Cuyahoga,OH,4080.63,Cuyahoga <br> Seasonal EDR 182.58 <br> Seasonal I305 52.68 <br> Seasonal I380 647.95 <br>
2015,Winter,39035,Cuyahoga,OH,447.34,Cuyahoga <br> Seasonal EDR 25.32 <br> Seasonal I305 3.34 <br> Seasonal I380 196.52 <br>
2015,Fall,39037,Darke,OH,1653.44,Darke <br> Seasonal EDR 90.22 <br> Seasonal I305 22.85 <br> Seasonal I380 423.06 <br>
2015,Spring,39037,Darke,OH,2734.99,Darke <br> Seasonal EDR 134.26 <br> Seasonal I305 35.48 <br> Seasonal I380 549.28 <br>
2015,Summer,39037,Darke,OH,3956.36,Darke <br> Seasonal EDR 183.44 <br> Seasonal I305 51.93 <br> Seasonal I380 612.84 <br>
2015,Winter,39037,Darke,OH,514.25,Darke <br> Seasonal EDR 30.23 <br> Seasonal I305 4.35 <br> Seasonal I380 199.04 <br>
2015,Fall,39039,Defiance,OH,1503.85,Defiance <br> Seasonal EDR 85.1 <br> Seasonal I305 20.5 <br> Seasonal I380 408.23 <br>
2015,Spring,39039,Defiance,OH,2749.84,Defiance <br> Seasonal EDR 135.24 <br> Seasonal I305 35.26 <br> Seasonal I380 558.37 <br>
2015,Summer,39039,Defiance,OH,3783.1,Defiance <br> Seasonal EDR 174.24 <br> Seasonal I305 48.88 <br> Seasonal I380 606.84 <br>
2015,Winter,39039,Defiance,OH,398.07,Defiance <br> Seasonal EDR 23.91 <br> Seasonal I305 2.77 <br> Seasonal I380 172.87 <br>
2015,Fall,39041,Delaware,OH,1619.06,Delaware <br> Seasonal EDR 90.9 <br> Seasonal I305 21.47 <br> Seasonal I380 417.06 <br>
2015,Spring,39041,Delaware,OH,3128.6,Delaware <br> Seasonal EDR 145.32 <br> Seasonal I305 38.89 <br> Seasonal I380 576.68 <br>
2015,Summer,39041,Delaware,OH,4013.91,Delaware <br> Seasonal EDR 183.21 <br> Seasonal I305 51.96 <br> Seasonal I380 619.87 <br>
2015,Winter,39041,Delaware,OH,525.25,Delaware <br> Seasonal EDR 30.34 <br> Seasonal I305 4.12 <br> Seasonal I380 215.49 <br>
2015,Fall,39043,Erie,OH,1401.47,Erie <br> Seasonal EDR 74.32 <br> Seasonal I305 18.98 <br> Seasonal I380 408.57 <br>
2015,Spring,39043,Erie,OH,2638.69,Erie <br> Seasonal EDR 122.23 <br> Seasonal I305 32.75 <br> Seasonal I380 567.99 <br>
2015,Summer,39043,Erie,OH,4015,Erie <br> Seasonal EDR 179.25 <br> Seasonal I305 51.32 <br> Seasonal I380 642.99 <br>
2015,Winter,39043,Erie,OH,408.51,Erie <br> Seasonal EDR 23.62 <br> Seasonal I305 3.19 <br> Seasonal I380 180.54 <br>
2015,Fall,39045,Fairfield,OH,1772.91,Fairfield <br> Seasonal EDR 97.42 <br> Seasonal I305 24.68 <br> Seasonal I380 419.18 <br>
2015,Spring,39045,Fairfield,OH,3130.68,Fairfield <br> Seasonal EDR 145.41 <br> Seasonal I305 39.54 <br> Seasonal I380 583.32 <br>
2015,Summer,39045,Fairfield,OH,3867.19,Fairfield <br> Seasonal EDR 174.93 <br> Seasonal I305 50.89 <br> Seasonal I380 596.53 <br>
2015,Winter,39045,Fairfield,OH,550.84,Fairfield <br> Seasonal EDR 31.64 <br> Seasonal I305 4.28 <br> Seasonal I380 198.22 <br>
2015,Fall,39047,Fayette,OH,1806.83,Fayette <br> Seasonal EDR 95.24 <br> Seasonal I305 25.04 <br> Seasonal I380 424.3 <br>
2015,Spring,39047,Fayette,OH,3370.06,Fayette <br> Seasonal EDR 157.23 <br> Seasonal I305 40.44 <br> Seasonal I380 605.33 <br>
2015,Summer,39047,Fayette,OH,4242.11,Fayette <br> Seasonal EDR 191.33 <br> Seasonal I305 55.51 <br> Seasonal I380 648.45 <br>
2015,Winter,39047,Fayette,OH,523.53,Fayette <br> Seasonal EDR 30.22 <br> Seasonal I305 4.37 <br> Seasonal I380 200.17 <br>
2015,Fall,39049,Franklin,OH,1643.16,Franklin <br> Seasonal EDR 92.22 <br> Seasonal I305 21.98 <br> Seasonal I380 420.87 <br>
2015,Spring,39049,Franklin,OH,3059.38,Franklin <br> Seasonal EDR 145.25 <br> Seasonal I305 38.62 <br> Seasonal I380 587.35 <br>
2015,Summer,39049,Franklin,OH,4032.79,Franklin <br> Seasonal EDR 180.62 <br> Seasonal I305 51.93 <br> Seasonal I380 609.74 <br>
2015,Winter,39049,Franklin,OH,534.42,Franklin <br> Seasonal EDR 30.06 <br> Seasonal I305 4.02 <br> Seasonal I380 229.81 <br>
2015,Fall,39051,Fulton,OH,1506.51,Fulton <br> Seasonal EDR 85.2 <br> Seasonal I305 21.39 <br> Seasonal I380 417.86 <br>
2015,Spring,39051,Fulton,OH,2590.2,Fulton <br> Seasonal EDR 127.07 <br> Seasonal I305 30.65 <br> Seasonal I380 535.87 <br>
2015,Summer,39051,Fulton,OH,3910.72,Fulton <br> Seasonal EDR 175.49 <br> Seasonal I305 49.7 <br> Seasonal I380 613.5 <br>
2015,Winter,39051,Fulton,OH,413.51,Fulton <br> Seasonal EDR 24.46 <br> Seasonal I305 2.96 <br> Seasonal I380 180.8 <br>
2015,Fall,39053,Gallia,OH,1596.22,Gallia <br> Seasonal EDR 83.9 <br> Seasonal I305 22.87 <br> Seasonal I380 412.53 <br>
2015,Spring,39053,Gallia,OH,3500.01,Gallia <br> Seasonal EDR 162.95 <br> Seasonal I305 42.73 <br> Seasonal I380 646.94 <br>
2015,Summer,39053,Gallia,OH,4197.09,Gallia <br> Seasonal EDR 189.58 <br> Seasonal I305 54.65 <br> Seasonal I380 642.84 <br>
2015,Winter,39053,Gallia,OH,605.4,Gallia <br> Seasonal EDR 36.1 <br> Seasonal I305 5.14 <br> Seasonal I380 250.76 <br>
2015,Fall,39055,Geauga,OH,1448.38,Geauga <br> Seasonal EDR 78.18 <br> Seasonal I305 19.33 <br> Seasonal I380 421.59 <br>
2015,Spring,39055,Geauga,OH,2589.88,Geauga <br> Seasonal EDR 122.6 <br> Seasonal I305 33.96 <br> Seasonal I380 505.68 <br>
2015,Summer,39055,Geauga,OH,4006.15,Geauga <br> Seasonal EDR 181.05 <br> Seasonal I305 51.89 <br> Seasonal I380 642.08 <br>
2015,Winter,39055,Geauga,OH,457.06,Geauga <br> Seasonal EDR 27.68 <br> Seasonal I305 3.27 <br> Seasonal I380 202.46 <br>
2015,Fall,39057,Greene,OH,1868.78,Greene <br> Seasonal EDR 102.69 <br> Seasonal I305 25.53 <br> Seasonal I380 435.65 <br>
2015,Spring,39057,Greene,OH,2956.58,Greene <br> Seasonal EDR 142.22 <br> Seasonal I305 38.22 <br> Seasonal I380 612.09 <br>
2015,Summer,39057,Greene,OH,4198.54,Greene <br> Seasonal EDR 188.98 <br> Seasonal I305 54.14 <br> Seasonal I380 646.96 <br>
2015,Winter,39057,Greene,OH,530.82,Greene <br> Seasonal EDR 31.66 <br> Seasonal I305 4.26 <br> Seasonal I380 213.85 <br>
2015,Fall,39059,Guernsey,OH,1694.08,Guernsey <br> Seasonal EDR 93.47 <br> Seasonal I305 24.01 <br> Seasonal I380 418.41 <br>
2015,Spring,39059,Guernsey,OH,2989.4,Guernsey <br> Seasonal EDR 146.9 <br> Seasonal I305 36.86 <br> Seasonal I380 601.25 <br>
2015,Summer,39059,Guernsey,OH,3691.64,Guernsey <br> Seasonal EDR 163.07 <br> Seasonal I305 46.86 <br> Seasonal I380 602.19 <br>
2015,Winter,39059,Guernsey,OH,540.88,Guernsey <br> Seasonal EDR 31.99 <br> Seasonal I305 4.73 <br> Seasonal I380 214.35 <br>
2015,Fall,39061,Hamilton,OH,1721.58,Hamilton <br> Seasonal EDR 93.34 <br> Seasonal I305 24.28 <br> Seasonal I380 419.89 <br>
2015,Spring,39061,Hamilton,OH,3157.69,Hamilton <br> Seasonal EDR 151.92 <br> Seasonal I305 39.67 <br> Seasonal I380 631.37 <br>
2015,Summer,39061,Hamilton,OH,4332.39,Hamilton <br> Seasonal EDR 194.49 <br> Seasonal I305 56.23 <br> Seasonal I380 652.76 <br>
2015,Winter,39061,Hamilton,OH,666.72,Hamilton <br> Seasonal EDR 37.6 <br> Seasonal I305 5.38 <br> Seasonal I380 252.97 <br>
2015,Fall,39063,Hancock,OH,1526.53,Hancock <br> Seasonal EDR 85.58 <br> Seasonal I305 19.9 <br> Seasonal I380 404.26 <br>
2015,Spring,39063,Hancock,OH,2711.72,Hancock <br> Seasonal EDR 126.02 <br> Seasonal I305 32.39 <br> Seasonal I380 526.58 <br>
2015,Summer,39063,Hancock,OH,3858.15,Hancock <br> Seasonal EDR 172.73 <br> Seasonal I305 48.75 <br> Seasonal I380 615.12 <br>
2015,Winter,39063,Hancock,OH,415.62,Hancock <br> Seasonal EDR 23.82 <br> Seasonal I305 3.16 <br> Seasonal I380 167.88 <br>
2015,Fall,39065,Hardin,OH,1551.33,Hardin <br> Seasonal EDR 82.28 <br> Seasonal I305 20.63 <br> Seasonal I380 385.79 <br>
2015,Spring,39065,Hardin,OH,2816.54,Hardin <br> Seasonal EDR 135.53 <br> Seasonal I305 33.86 <br> Seasonal I380 544.89 <br>
2015,Summer,39065,Hardin,OH,4081.69,Hardin <br> Seasonal EDR 185.14 <br> Seasonal I305 52.56 <br> Seasonal I380 629.65 <br>
2015,Winter,39065,Hardin,OH,445.71,Hardin <br> Seasonal EDR 26.6 <br> Seasonal I305 3.52 <br> Seasonal I380 180.73 <br>
2015,Fall,39067,Harrison,OH,1812.79,Harrison <br> Seasonal EDR 95.91 <br> Seasonal I305 23.96 <br> Seasonal I380 436 <br>
2015,Spring,39067,Harrison,OH,2929.62,Harrison <br> Seasonal EDR 141.3 <br> Seasonal I305 37.54 <br> Seasonal I380 572.99 <br>
2015,Summer,39067,Harrison,OH,3839.87,Harrison <br> Seasonal EDR 174.78 <br> Seasonal I305 50.05 <br> Seasonal I380 615.53 <br>
2015,Winter,39067,Harrison,OH,480.16,Harrison <br> Seasonal EDR 27.36 <br> Seasonal I305 3.83 <br> Seasonal I380 206.6 <br>
2015,Fall,39069,Henry,OH,1559.93,Henry <br> Seasonal EDR 88.76 <br> Seasonal I305 21.7 <br> Seasonal I380 422.66 <br>
2015,Spring,39069,Henry,OH,2513.48,Henry <br> Seasonal EDR 120.22 <br> Seasonal I305 28.59 <br> Seasonal I380 556.3 <br>
2015,Summer,39069,Henry,OH,3871.58,Henry <br> Seasonal EDR 173.44 <br> Seasonal I305 48.42 <br> Seasonal I380 603.49 <br>
2015,Winter,39069,Henry,OH,385.34,Henry <br> Seasonal EDR 22.67 <br> Seasonal I305 2.83 <br> Seasonal I380 170.46 <br>
2015,Fall,39071,Highland,OH,1883.89,Highland <br> Seasonal EDR 101.98 <br> Seasonal I305 25.95 <br> Seasonal I380 433.91 <br>
2015,Spring,39071,Highland,OH,3355.39,Highland <br> Seasonal EDR 156.02 <br> Seasonal I305 41.16 <br> Seasonal I380 626.69 <br>
2015,Summer,39071,Highland,OH,4294.45,Highland <br> Seasonal EDR 193.23 <br> Seasonal I305 55.71 <br> Seasonal I380 650 <br>
2015,Winter,39071,Highland,OH,586.55,Highland <br> Seasonal EDR 34.29 <br> Seasonal I305 5.16 <br> Seasonal I380 207.35 <br>
2015,Fall,39073,Hocking,OH,1646.1,Hocking <br> Seasonal EDR 88.8 <br> Seasonal I305 22.62 <br> Seasonal I380 408.57 <br>
2015,Spring,39073,Hocking,OH,3009.83,Hocking <br> Seasonal EDR 147.93 <br> Seasonal I305 39.28 <br> Seasonal I380 581.96 <br>
2015,Summer,39073,Hocking,OH,3745.17,Hocking <br> Seasonal EDR 174.93 <br> Seasonal I305 50.46 <br> Seasonal I380 621.98 <br>
2015,Winter,39073,Hocking,OH,596.9,Hocking <br> Seasonal EDR 33.72 <br> Seasonal I305 4.82 <br> Seasonal I380 223.78 <br>
2015,Fall,39075,Holmes,OH,1642.1,Holmes <br> Seasonal EDR 93.08 <br> Seasonal I305 22.91 <br> Seasonal I380 421.47 <br>
